orderid,customerid,order_status_update_timestamp,order_status
11310,566,06-09-2006 20:47,Delivered
11311,566,03-12-2001 16:12,Received
11311,566,04-12-2001 16:12,InProgress
11311,566,05-12-2001 16:12,Delivered
11312,566,15-01-1998 08:17,Received
11312,566,16-01-1998 08:17,InProgress
11312,566,17-01-1998 08:17,Delivered
11313,566,22-02-1979 11:36,Received
11313,566,23-02-1979 11:36,InProgress
11313,566,24-02-1979 11:36,Delivered
11314,566,03-03-1990 05:22,Received
11314,566,04-03-1990 05:22,InProgress
11314,566,05-03-1990 05:22,Delivered
11315,566,24-10-1995 02:16,Received
11315,566,25-10-1995 02:16,InProgress
11315,566,26-10-1995 02:16,Delivered
11316,566,05-11-1982 11:27,Received
11316,566,06-11-1982 11:27,InProgress
11316,566,07-11-1982 11:27,Delivered
11317,566,24-12-1989 09:51,Received
11317,566,25-12-1989 09:51,InProgress
11317,566,26-12-1989 09:51,Delivered
11318,566,18-05-1996 13:31,Received
11318,566,19-05-1996 13:31,InProgress
11318,566,20-05-1996 13:31,Delivered
11319,566,12-01-2012 02:27,Received
11319,566,13-01-2012 02:27,InProgress
11319,566,14-01-2012 02:27,Delivered
11320,566,29-06-2012 02:29,Received
11320,566,30-06-2012 02:29,InProgress
11320,566,29-07-2012 02:29,Delivered
11321,567,07-07-1992 08:02,Received
11321,567,08-07-1992 08:02,InProgress
11321,567,09-07-1992 08:02,Delivered
11322,567,15-03-2021 23:25,Received
11322,567,16-03-2021 23:25,InProgress
11322,567,17-03-2021 23:25,Delivered
11323,567,17-03-1980 17:09,Received
11323,567,18-03-1980 17:09,InProgress
11323,567,19-03-1980 17:09,Delivered
11324,567,02-07-1992 20:43,Received
11324,567,03-07-1992 20:43,InProgress
11324,567,04-07-1992 20:43,Delivered
11325,567,01-01-1999 10:34,Received
11325,567,02-01-1999 10:34,InProgress
11325,567,03-01-1999 10:34,Delivered
11326,567,24-07-1995 01:52,Received
11326,567,25-07-1995 01:52,InProgress
11326,567,26-07-1995 01:52,Delivered
11327,567,25-09-2005 08:29,Received
11327,567,26-09-2005 08:29,InProgress
11327,567,27-09-2005 08:29,Delivered
11328,567,20-12-2007 00:59,Received
11328,567,21-12-2007 00:59,InProgress
11328,567,22-12-2007 00:59,Delivered
11329,567,25-05-2016 02:28,Received
11329,567,26-05-2016 02:28,InProgress
11329,567,27-05-2016 02:28,Delivered
11330,567,31-10-2016 07:45,Received
11330,567,26-01-2017 07:45,InProgress
11330,567,01-01-2017 07:45,Delivered
11331,567,09-03-1980 23:01,Received
11331,567,10-03-1980 23:01,InProgress
11331,567,11-03-1980 23:01,Delivered
11332,567,05-03-2019 02:20,Received
11332,567,06-03-2019 02:20,InProgress
11332,567,07-03-2019 02:20,Delivered
11333,567,31-10-1994 16:29,Received
11333,567,26-01-1995 16:29,InProgress
11333,567,01-01-1995 16:29,Delivered
11334,567,29-08-2014 04:39,Received
11334,567,30-08-2014 04:39,InProgress
11334,567,31-08-2014 04:39,Delivered
11335,567,29-07-1986 07:47,Received
11335,567,30-07-1986 07:47,InProgress
11335,567,31-07-1986 07:47,Delivered
11336,567,05-05-2005 21:28,Received
11336,567,06-05-2005 21:28,InProgress
11336,567,07-05-2005 21:28,Delivered
11337,567,07-09-1990 01:49,Received
11337,567,08-09-1990 01:49,InProgress
11337,567,09-09-1990 01:49,Delivered
11338,567,31-01-1979 04:39,Received
11338,567,26-01-1980 04:39,InProgress
11338,567,01-01-1980 04:39,Delivered
11339,567,06-05-1995 06:23,Received
11339,567,07-05-1995 06:23,InProgress
11339,567,08-05-1995 06:23,Delivered
11340,567,03-01-1981 05:16,Received
11340,567,04-01-1981 05:16,InProgress
11340,567,05-01-1981 05:16,Delivered
11341,568,15-10-2021 07:29,Received
11341,568,16-10-2021 07:29,InProgress
11341,568,17-10-2021 07:29,Delivered
11342,568,21-06-1983 19:40,Received
11342,568,22-06-1983 19:40,InProgress
11342,568,23-06-1983 19:40,Delivered
11343,568,31-10-1983 10:38,Received
11343,568,26-01-1984 10:38,InProgress
11343,568,01-01-1984 10:38,Delivered
11344,568,15-03-1973 19:03,Received
11344,568,16-03-1973 19:03,InProgress
11344,568,17-03-1973 19:03,Delivered
11345,568,11-06-1990 00:42,Received
11345,568,12-06-1990 00:42,InProgress
11345,568,13-06-1990 00:42,Delivered
11346,568,12-07-2001 02:21,Received
11346,568,13-07-2001 02:21,InProgress
11346,568,14-07-2001 02:21,Delivered
11347,568,20-03-2012 10:39,Received
11347,568,21-03-2012 10:39,InProgress
11347,568,22-03-2012 10:39,Delivered
11348,568,15-12-1978 19:47,Received
11348,568,16-12-1978 19:47,InProgress
11348,568,17-12-1978 19:47,Delivered
11349,568,15-03-1987 12:33,Received
11349,568,16-03-1987 12:33,InProgress
11349,568,17-03-1987 12:33,Delivered
11350,568,08-01-1979 01:53,Received
11350,568,09-01-1979 01:53,InProgress
11350,568,10-01-1979 01:53,Delivered
11351,568,19-11-1982 09:57,Received
11351,568,20-11-1982 09:57,InProgress
11351,568,21-11-1982 09:57,Delivered
11352,568,26-01-2018 17:47,Received
11352,568,27-01-2018 17:47,InProgress
11352,568,28-01-2018 17:47,Delivered
11353,568,25-07-1998 03:50,Received
11353,568,26-07-1998 03:50,InProgress
11353,568,27-07-1998 03:50,Delivered
11354,568,19-02-2005 16:38,Received
11354,568,20-02-2005 16:38,InProgress
11354,568,21-02-2005 16:38,Delivered
11355,568,12-01-1981 20:07,Received
11355,568,13-01-1981 20:07,InProgress
11355,568,14-01-1981 20:07,Delivered
11356,568,29-08-1981 07:08,Received
11356,568,30-08-1981 07:08,InProgress
11356,568,31-08-1981 07:08,Delivered
11357,568,22-07-1980 18:49,Received
11357,568,23-07-1980 18:49,InProgress
11357,568,24-07-1980 18:49,Delivered
11358,568,26-04-2022 15:18,Received
11358,568,27-04-2022 15:18,InProgress
11358,568,28-04-2022 15:18,Delivered
11359,568,24-02-2000 00:18,Received
11359,568,25-02-2000 00:18,InProgress
11359,568,26-02-2000 00:18,Delivered
11360,568,31-10-2018 03:02,Received
11360,568,26-01-2019 03:02,InProgress
11360,568,01-01-2019 03:02,Delivered
11361,569,25-08-1985 18:04,Received
11361,569,26-08-1985 18:04,InProgress
11361,569,27-08-1985 18:04,Delivered
11362,569,02-11-1989 13:45,Received
11362,569,03-11-1989 13:45,InProgress
11362,569,04-11-1989 13:45,Delivered
11363,569,18-01-2008 19:59,Received
11363,569,19-01-2008 19:59,InProgress
11363,569,20-01-2008 19:59,Delivered
11364,569,02-01-2018 02:39,Received
11364,569,03-01-2018 02:39,InProgress
11364,569,04-01-2018 02:39,Delivered
11365,569,22-02-1973 01:29,Received
11365,569,23-02-1973 01:29,InProgress
11365,569,24-02-1973 01:29,Delivered
11366,569,17-04-2002 06:05,Received
11366,569,18-04-2002 06:05,InProgress
11366,569,19-04-2002 06:05,Delivered
11367,569,05-01-2010 07:52,Received
11367,569,06-01-2010 07:52,InProgress
11367,569,07-01-2010 07:52,Delivered
11368,569,26-10-1990 20:00,Received
11368,569,27-10-1990 20:00,InProgress
11368,569,28-10-1990 20:00,Delivered
11369,569,02-12-2018 20:56,Received
11369,569,03-12-2018 20:56,InProgress
11369,569,04-12-2018 20:56,Delivered
11370,569,18-04-1987 02:24,Received
11370,569,19-04-1987 02:24,InProgress
11370,569,20-04-1987 02:24,Delivered
11371,569,07-06-1984 18:25,Received
11371,569,08-06-1984 18:25,InProgress
11371,569,09-06-1984 18:25,Delivered
11372,569,14-02-1975 17:32,Received
11372,569,15-02-1975 17:32,InProgress
11372,569,16-02-1975 17:32,Delivered
11373,569,06-03-1991 12:21,Received
11373,569,07-03-1991 12:21,InProgress
11373,569,08-03-1991 12:21,Delivered
11374,569,28-02-2005 02:17,Received
11374,569,23-01-2006 02:17,InProgress
11374,569,28-03-2005 02:17,Delivered
11375,569,13-07-2015 00:03,Received
11375,569,14-07-2015 00:03,InProgress
11375,569,15-07-2015 00:03,Delivered
11376,569,11-02-2009 10:02,Received
11376,569,12-02-2009 10:02,InProgress
11376,569,13-02-2009 10:02,Delivered
11377,569,27-03-1994 02:49,Received
11377,569,28-03-1994 02:49,InProgress
11377,569,29-03-1994 02:49,Delivered
11378,569,16-12-1982 06:17,Received
11378,569,17-12-1982 06:17,InProgress
11378,569,18-12-1982 06:17,Delivered
11379,569,22-08-2004 17:14,Received
11379,569,23-08-2004 17:14,InProgress
11379,569,24-08-2004 17:14,Delivered
11380,569,24-07-1980 10:52,Received
11380,569,25-07-1980 10:52,InProgress
11380,569,26-07-1980 10:52,Delivered
11381,570,28-08-1986 16:03,Received
11381,570,29-08-1986 16:03,InProgress
11381,570,30-08-1986 16:03,Delivered
11382,570,30-10-2013 00:35,Received
11382,570,31-10-2013 00:35,InProgress
11382,570,30-11-2013 00:35,Delivered
11383,570,12-09-2016 20:25,Received
11383,570,13-09-2016 20:25,InProgress
11383,570,14-09-2016 20:25,Delivered
11384,570,27-08-2014 15:03,Received
11384,570,28-08-2014 15:03,InProgress
11384,570,29-08-2014 15:03,Delivered
11385,570,30-08-2016 14:40,Received
11385,570,31-08-2016 14:40,InProgress
11385,570,30-09-2016 14:40,Delivered
11386,570,10-12-1973 04:40,Received
11386,570,11-12-1973 04:40,InProgress
11386,570,12-12-1973 04:40,Delivered
11387,570,29-03-1993 01:12,Received
11387,570,30-03-1993 01:12,InProgress
11387,570,31-03-1993 01:12,Delivered
11388,570,14-03-1982 22:42,Received
11388,570,15-03-1982 22:42,InProgress
11388,570,16-03-1982 22:42,Delivered
11389,570,31-03-2006 19:28,Received
11389,570,26-01-2007 19:28,InProgress
11389,570,01-01-2007 19:28,Delivered
11390,570,14-06-1977 21:52,Received
11390,570,15-06-1977 21:52,InProgress
11390,570,16-06-1977 21:52,Delivered
11391,570,23-01-1993 15:32,Received
11391,570,24-01-1993 15:32,InProgress
11391,570,25-01-1993 15:32,Delivered
11392,570,25-08-2012 00:28,Received
11392,570,26-08-2012 00:28,InProgress
11392,570,27-08-2012 00:28,Delivered
11393,570,14-06-1978 17:07,Received
11393,570,15-06-1978 17:07,InProgress
11393,570,16-06-1978 17:07,Delivered
11394,570,12-02-1979 00:06,Received
11394,570,13-02-1979 00:06,InProgress
11394,570,14-02-1979 00:06,Delivered
11395,570,17-09-1989 02:52,Received
11395,570,18-09-1989 02:52,InProgress
11395,570,19-09-1989 02:52,Delivered
11396,570,06-05-2006 02:56,Received
11396,570,07-05-2006 02:56,InProgress
11396,570,08-05-2006 02:56,Delivered
11397,570,25-10-1977 19:41,Received
11397,570,26-10-1977 19:41,InProgress
11397,570,27-10-1977 19:41,Delivered
11398,570,07-05-1978 14:07,Received
11398,570,08-05-1978 14:07,InProgress
11398,570,09-05-1978 14:07,Delivered
11399,570,08-05-2019 09:01,Received
11399,570,09-05-2019 09:01,InProgress
11399,570,10-05-2019 09:01,Delivered
11400,570,13-07-1973 23:23,Received
11400,570,14-07-1973 23:23,InProgress
11400,570,15-07-1973 23:23,Delivered
11401,571,19-12-1975 09:54,Received
11401,571,20-12-1975 09:54,InProgress
11401,571,21-12-1975 09:54,Delivered
11402,571,25-05-1984 23:04,Received
11402,571,26-05-1984 23:04,InProgress
11402,571,27-05-1984 23:04,Delivered
11403,571,02-12-2005 08:38,Received
11403,571,03-12-2005 08:38,InProgress
11403,571,04-12-2005 08:38,Delivered
11404,571,26-08-1988 04:50,Received
11404,571,27-08-1988 04:50,InProgress
11404,571,28-08-1988 04:50,Delivered
11405,571,09-03-1974 20:53,Received
11405,571,10-03-1974 20:53,InProgress
11405,571,11-03-1974 20:53,Delivered
11406,571,23-12-1977 21:57,Received
11406,571,24-12-1977 21:57,InProgress
11406,571,25-12-1977 21:57,Delivered
11407,571,03-07-2017 04:13,Received
11407,571,04-07-2017 04:13,InProgress
11407,571,05-07-2017 04:13,Delivered
11408,571,03-07-2003 23:47,Received
11408,571,04-07-2003 23:47,InProgress
11408,571,05-07-2003 23:47,Delivered
11409,571,15-06-2001 10:20,Received
11409,571,16-06-2001 10:20,InProgress
11409,571,17-06-2001 10:20,Delivered
11410,571,20-02-1975 12:47,Received
11410,571,21-02-1975 12:47,InProgress
11410,571,22-02-1975 12:47,Delivered
11411,571,04-01-1990 23:13,Received
11411,571,05-01-1990 23:13,InProgress
11411,571,06-01-1990 23:13,Delivered
11412,571,19-07-2003 06:48,Received
11412,571,20-07-2003 06:48,InProgress
11412,571,21-07-2003 06:48,Delivered
11413,571,24-02-2008 19:50,Received
11413,571,25-02-2008 19:50,InProgress
11413,571,26-02-2008 19:50,Delivered
11414,571,25-06-2007 20:13,Received
11414,571,26-06-2007 20:13,InProgress
11414,571,27-06-2007 20:13,Delivered
11415,571,27-09-2001 05:32,Received
11415,571,28-09-2001 05:32,InProgress
11415,571,29-09-2001 05:32,Delivered
11416,571,27-04-1992 09:19,Received
11416,571,28-04-1992 09:19,InProgress
11416,571,29-04-1992 09:19,Delivered
11417,571,04-08-1978 16:31,Received
11417,571,05-08-1978 16:31,InProgress
11417,571,06-08-1978 16:31,Delivered
11418,571,21-11-2004 09:44,Received
11418,571,22-11-2004 09:44,InProgress
11418,571,23-11-2004 09:44,Delivered
11419,571,04-12-2021 11:07,Received
11419,571,05-12-2021 11:07,InProgress
11419,571,06-12-2021 11:07,Delivered
11420,571,26-03-1976 06:02,Received
11420,571,27-03-1976 06:02,InProgress
11420,571,28-03-1976 06:02,Delivered
11421,572,24-04-2017 22:38,Received
11421,572,25-04-2017 22:38,InProgress
11421,572,26-04-2017 22:38,Delivered
11422,572,07-11-2006 02:27,Received
11422,572,08-11-2006 02:27,InProgress
11422,572,09-11-2006 02:27,Delivered
11423,572,15-04-2019 04:17,Received
11423,572,16-04-2019 04:17,InProgress
11423,572,17-04-2019 04:17,Delivered
11424,572,09-10-1997 08:06,Received
11424,572,10-10-1997 08:06,InProgress
11424,572,11-10-1997 08:06,Delivered
11425,572,17-04-2003 18:11,Received
11425,572,18-04-2003 18:11,InProgress
11425,572,19-04-2003 18:11,Delivered
11426,572,14-04-1990 06:05,Received
11426,572,15-04-1990 06:05,InProgress
11426,572,16-04-1990 06:05,Delivered
11427,572,17-12-2020 02:30,Received
11427,572,18-12-2020 02:30,InProgress
11427,572,19-12-2020 02:30,Delivered
11428,572,06-04-1995 01:13,Received
11428,572,07-04-1995 01:13,InProgress
11428,572,08-04-1995 01:13,Delivered
11429,572,10-07-1976 23:44,Received
11429,572,11-07-1976 23:44,InProgress
11429,572,12-07-1976 23:44,Delivered
11430,572,22-12-1992 10:34,Received
11430,572,23-12-1992 10:34,InProgress
11430,572,24-12-1992 10:34,Delivered
11431,572,27-10-1992 03:58,Received
11431,572,28-10-1992 03:58,InProgress
11431,572,29-10-1992 03:58,Delivered
11432,572,11-04-2016 21:44,Received
11432,572,12-04-2016 21:44,InProgress
11432,572,13-04-2016 21:44,Delivered
11433,572,27-08-1993 23:00,Received
11433,572,28-08-1993 23:00,InProgress
11433,572,29-08-1993 23:00,Delivered
11434,572,10-08-2009 12:38,Received
11434,572,11-08-2009 12:38,InProgress
11434,572,12-08-2009 12:38,Delivered
11435,572,11-01-1971 03:54,Received
11435,572,12-01-1971 03:54,InProgress
11435,572,13-01-1971 03:54,Delivered
11436,572,31-10-1983 11:20,Received
11436,572,26-01-1984 11:20,InProgress
11436,572,01-01-1984 11:20,Delivered
11437,572,09-01-1991 20:25,Received
11437,572,10-01-1991 20:25,InProgress
11437,572,11-01-1991 20:25,Delivered
11438,572,07-11-2009 15:57,Received
11438,572,08-11-2009 15:57,InProgress
11438,572,09-11-2009 15:57,Delivered
11439,572,09-12-1989 19:40,Received
11439,572,10-12-1989 19:40,InProgress
11439,572,11-12-1989 19:40,Delivered
11440,572,20-02-1998 21:35,Received
11440,572,21-02-1998 21:35,InProgress
11440,572,22-02-1998 21:35,Delivered
11441,573,14-11-2017 01:53,Received
11441,573,15-11-2017 01:53,InProgress
11441,573,16-11-2017 01:53,Delivered
11442,573,18-11-1976 04:59,Received
11442,573,19-11-1976 04:59,InProgress
11442,573,20-11-1976 04:59,Delivered
11443,573,14-12-1973 07:45,Received
11443,573,15-12-1973 07:45,InProgress
11443,573,16-12-1973 07:45,Delivered
11444,573,15-07-2011 23:12,Received
11444,573,16-07-2011 23:12,InProgress
11444,573,17-07-2011 23:12,Delivered
11445,573,05-08-2004 14:39,Received
11445,573,06-08-2004 14:39,InProgress
11445,573,07-08-2004 14:39,Delivered
11446,573,05-09-2011 04:20,Received
11446,573,06-09-2011 04:20,InProgress
11446,573,07-09-2011 04:20,Delivered
11447,573,04-04-1986 08:35,Received
11447,573,05-04-1986 08:35,InProgress
11447,573,06-04-1986 08:35,Delivered
11448,573,15-12-1992 18:28,Received
11448,573,16-12-1992 18:28,InProgress
11448,573,17-12-1992 18:28,Delivered
11449,573,30-06-2016 16:43,Received
11449,573,25-01-2017 16:43,InProgress
11449,573,30-07-2016 16:43,Delivered
11450,573,24-06-1980 15:26,Received
11450,573,25-06-1980 15:26,InProgress
11450,573,26-06-1980 15:26,Delivered
11451,573,20-02-1978 01:37,Received
11451,573,21-02-1978 01:37,InProgress
11451,573,22-02-1978 01:37,Delivered
11452,573,26-09-2000 11:18,Received
11452,573,27-09-2000 11:18,InProgress
11452,573,28-09-2000 11:18,Delivered
11453,573,17-03-1999 04:14,Received
11453,573,18-03-1999 04:14,InProgress
11453,573,19-03-1999 04:14,Delivered
11454,573,29-02-1980 23:29,Received
11454,573,24-01-1981 23:29,InProgress
11454,573,29-03-1980 23:29,Delivered
11455,573,28-12-2012 07:49,Received
11455,573,29-12-2012 07:49,InProgress
11455,573,30-12-2012 07:49,Delivered
11456,573,21-10-1991 15:24,Received
11456,573,22-10-1991 15:24,InProgress
11456,573,23-10-1991 15:24,Delivered
11457,573,27-12-1990 07:02,Received
11457,573,28-12-1990 07:02,InProgress
11457,573,29-12-1990 07:02,Delivered
11458,573,31-12-1991 05:13,Received
11458,573,26-01-1992 05:13,InProgress
11458,573,01-01-1992 05:13,Delivered
11459,573,12-06-1992 12:17,Received
11459,573,13-06-1992 12:17,InProgress
11459,573,14-06-1992 12:17,Delivered
11460,573,08-09-2010 22:03,Received
11460,573,09-09-2010 22:03,InProgress
11460,573,10-09-2010 22:03,Delivered
11461,574,31-01-1978 15:58,Received
11461,574,26-01-1979 15:58,InProgress
11461,574,01-01-1979 15:58,Delivered
11462,574,04-06-1980 14:46,Received
11462,574,05-06-1980 14:46,InProgress
11462,574,06-06-1980 14:46,Delivered
11463,574,19-11-2005 10:37,Received
11463,574,20-11-2005 10:37,InProgress
11463,574,21-11-2005 10:37,Delivered
11464,574,21-11-1970 05:08,Received
11464,574,22-11-1970 05:08,InProgress
11464,574,23-11-1970 05:08,Delivered
11465,574,15-04-1981 07:59,Received
11465,574,16-04-1981 07:59,InProgress
11465,574,17-04-1981 07:59,Delivered
11466,574,28-11-1990 15:09,Received
11466,574,29-11-1990 15:09,InProgress
11466,574,30-11-1990 15:09,Delivered
11467,574,21-03-1992 23:34,Received
11467,574,22-03-1992 23:34,InProgress
11467,574,23-03-1992 23:34,Delivered
11468,574,22-02-2001 01:46,Received
11468,574,23-02-2001 01:46,InProgress
11468,574,24-02-2001 01:46,Delivered
11469,574,19-02-2015 14:56,Received
11469,574,20-02-2015 14:56,InProgress
11469,574,21-02-2015 14:56,Delivered
11470,574,13-09-2010 20:47,Received
11470,574,14-09-2010 20:47,InProgress
11470,574,15-09-2010 20:47,Delivered
11471,574,13-04-1996 00:15,Received
11471,574,14-04-1996 00:15,InProgress
11471,574,15-04-1996 00:15,Delivered
11472,574,12-04-2022 16:37,Received
11472,574,13-04-2022 16:37,InProgress
11472,574,14-04-2022 16:37,Delivered
11473,574,10-05-2000 00:49,Received
11473,574,11-05-2000 00:49,InProgress
11473,574,12-05-2000 00:49,Delivered
11474,574,01-09-2005 09:24,Received
11474,574,02-09-2005 09:24,InProgress
11474,574,03-09-2005 09:24,Delivered
11475,574,02-01-1983 01:23,Received
11475,574,03-01-1983 01:23,InProgress
11475,574,04-01-1983 01:23,Delivered
11476,574,22-11-1972 12:54,Received
11476,574,23-11-1972 12:54,InProgress
11476,574,24-11-1972 12:54,Delivered
11477,574,02-08-2006 01:01,Received
11477,574,03-08-2006 01:01,InProgress
11477,574,04-08-2006 01:01,Delivered
11478,574,25-10-2020 00:00,Received
11478,574,26-10-2020 00:00,InProgress
11478,574,27-10-2020 00:00,Delivered
11479,574,15-12-1999 19:26,Received
11479,574,16-12-1999 19:26,InProgress
11479,574,17-12-1999 19:26,Delivered
11480,574,06-12-1991 02:52,Received
11480,574,07-12-1991 02:52,InProgress
11480,574,08-12-1991 02:52,Delivered
11481,575,03-07-1980 12:44,Received
11481,575,04-07-1980 12:44,InProgress
11481,575,05-07-1980 12:44,Delivered
11482,575,12-05-2018 20:04,Received
11482,575,13-05-2018 20:04,InProgress
11482,575,14-05-2018 20:04,Delivered
11483,575,24-12-2006 12:34,Received
11483,575,25-12-2006 12:34,InProgress
11483,575,26-12-2006 12:34,Delivered
11484,575,06-07-2000 23:59,Received
11484,575,07-07-2000 23:59,InProgress
11484,575,08-07-2000 23:59,Delivered
11485,575,31-08-1990 03:17,Received
11485,575,26-01-1991 03:17,InProgress
11485,575,01-01-1991 03:17,Delivered
11486,575,09-03-1978 02:55,Received
11486,575,10-03-1978 02:55,InProgress
11486,575,11-03-1978 02:55,Delivered
11487,575,24-09-2012 20:04,Received
11487,575,25-09-2012 20:04,InProgress
11487,575,26-09-2012 20:04,Delivered
11488,575,07-12-1981 04:45,Received
11488,575,08-12-1981 04:45,InProgress
11488,575,09-12-1981 04:45,Delivered
11489,575,31-08-2004 20:23,Received
11489,575,26-01-2005 20:23,InProgress
11489,575,01-01-2005 20:23,Delivered
11490,575,26-08-1978 23:40,Received
11490,575,27-08-1978 23:40,InProgress
11490,575,28-08-1978 23:40,Delivered
11491,575,10-03-2017 22:56,Received
11491,575,11-03-2017 22:56,InProgress
11491,575,12-03-2017 22:56,Delivered
11492,575,15-10-1989 05:20,Received
11492,575,16-10-1989 05:20,InProgress
11492,575,17-10-1989 05:20,Delivered
11493,575,18-08-1976 04:07,Received
11493,575,19-08-1976 04:07,InProgress
11493,575,20-08-1976 04:07,Delivered
11494,575,13-09-2012 21:08,Received
11494,575,14-09-2012 21:08,InProgress
11494,575,15-09-2012 21:08,Delivered
11495,575,26-06-1980 15:53,Received
11495,575,27-06-1980 15:53,InProgress
11495,575,28-06-1980 15:53,Delivered
11496,575,08-04-1987 22:11,Received
11496,575,09-04-1987 22:11,InProgress
11496,575,10-04-1987 22:11,Delivered
11497,575,11-01-1981 08:31,Received
11497,575,12-01-1981 08:31,InProgress
11497,575,13-01-1981 08:31,Delivered
11498,575,02-07-1986 18:06,Received
11498,575,03-07-1986 18:06,InProgress
11498,575,04-07-1986 18:06,Delivered
11499,575,11-02-2001 00:37,Received
11499,575,12-02-2001 00:37,InProgress
11499,575,13-02-2001 00:37,Delivered
11500,575,28-11-1991 08:01,Received
11500,575,29-11-1991 08:01,InProgress
11500,575,30-11-1991 08:01,Delivered
11501,576,10-03-1985 13:03,Received
11501,576,11-03-1985 13:03,InProgress
11501,576,12-03-1985 13:03,Delivered
11502,576,03-08-2016 02:56,Received
11502,576,04-08-2016 02:56,InProgress
11502,576,05-08-2016 02:56,Delivered
11503,576,29-10-2011 02:29,Received
11503,576,30-10-2011 02:29,InProgress
11503,576,31-10-2011 02:29,Delivered
11504,576,24-03-1988 17:06,Received
11504,576,25-03-1988 17:06,InProgress
11504,576,26-03-1988 17:06,Delivered
11505,576,12-04-1992 13:38,Received
11505,576,13-04-1992 13:38,InProgress
11505,576,14-04-1992 13:38,Delivered
11506,576,11-12-2002 04:09,Received
11506,576,12-12-2002 04:09,InProgress
11506,576,13-12-2002 04:09,Delivered
11507,576,17-02-2010 19:00,Received
11507,576,18-02-2010 19:00,InProgress
11507,576,19-02-2010 19:00,Delivered
11508,576,03-04-1986 11:45,Received
11508,576,04-04-1986 11:45,InProgress
11508,576,05-04-1986 11:45,Delivered
11509,576,04-12-1970 04:23,Received
11509,576,05-12-1970 04:23,InProgress
11509,576,06-12-1970 04:23,Delivered
11510,576,07-02-1987 10:00,Received
11510,576,08-02-1987 10:00,InProgress
11510,576,09-02-1987 10:00,Delivered
11511,576,09-12-1982 08:57,Received
11511,576,10-12-1982 08:57,InProgress
11511,576,11-12-1982 08:57,Delivered
11512,576,08-09-2007 19:23,Received
11512,576,09-09-2007 19:23,InProgress
11512,576,10-09-2007 19:23,Delivered
11513,576,31-03-2012 13:38,Received
11513,576,26-01-2013 13:38,InProgress
11513,576,01-01-2013 13:38,Delivered
11514,576,02-03-1976 13:49,Received
11514,576,03-03-1976 13:49,InProgress
11514,576,04-03-1976 13:49,Delivered
11515,576,03-01-1984 07:49,Received
11515,576,04-01-1984 07:49,InProgress
11515,576,05-01-1984 07:49,Delivered
11516,576,09-10-2009 07:17,Received
11516,576,10-10-2009 07:17,InProgress
11516,576,11-10-2009 07:17,Delivered
11517,576,12-12-1980 13:14,Received
11517,576,13-12-1980 13:14,InProgress
11517,576,14-12-1980 13:14,Delivered
11518,576,28-08-2011 02:21,Received
11518,576,29-08-2011 02:21,InProgress
11518,576,30-08-2011 02:21,Delivered
11519,576,13-12-2013 14:03,Received
11519,576,14-12-2013 14:03,InProgress
11519,576,15-12-2013 14:03,Delivered
11520,576,28-10-2015 21:20,Received
11520,576,29-10-2015 21:20,InProgress
11520,576,30-10-2015 21:20,Delivered
11521,577,23-08-1997 17:07,Received
11521,577,24-08-1997 17:07,InProgress
11521,577,25-08-1997 17:07,Delivered
11522,577,07-11-1981 08:21,Received
11522,577,08-11-1981 08:21,InProgress
11522,577,09-11-1981 08:21,Delivered
11523,577,19-08-2005 18:25,Received
11523,577,20-08-2005 18:25,InProgress
11523,577,21-08-2005 18:25,Delivered
11524,577,14-09-1998 10:22,Received
11524,577,15-09-1998 10:22,InProgress
11524,577,16-09-1998 10:22,Delivered
11525,577,21-05-2019 11:54,Received
11525,577,22-05-2019 11:54,InProgress
11525,577,23-05-2019 11:54,Delivered
11526,577,30-04-2009 21:33,Received
11526,577,25-01-2010 21:33,InProgress
11526,577,30-05-2009 21:33,Delivered
11527,577,01-02-2013 19:00,Received
11527,577,02-02-2013 19:00,InProgress
11527,577,03-02-2013 19:00,Delivered
11528,577,30-12-1992 09:32,Received
11528,577,31-12-1992 09:32,InProgress
11528,577,01-01-1993 09:32,Delivered
11529,577,15-02-2016 08:59,Received
11529,577,16-02-2016 08:59,InProgress
11529,577,17-02-2016 08:59,Delivered
11530,577,29-06-1999 00:55,Received
11530,577,30-06-1999 00:55,InProgress
11530,577,29-07-1999 00:55,Delivered
11531,577,15-10-2015 15:05,Received
11531,577,16-10-2015 15:05,InProgress
11531,577,17-10-2015 15:05,Delivered
11532,577,24-07-2020 09:51,Received
11532,577,25-07-2020 09:51,InProgress
11532,577,26-07-2020 09:51,Delivered
11533,577,03-06-2020 12:52,Received
11533,577,04-06-2020 12:52,InProgress
11533,577,05-06-2020 12:52,Delivered
11534,577,08-02-1996 02:10,Received
11534,577,09-02-1996 02:10,InProgress
11534,577,10-02-1996 02:10,Delivered
11535,577,15-11-1982 20:18,Received
11535,577,16-11-1982 20:18,InProgress
11535,577,17-11-1982 20:18,Delivered
11536,577,19-08-1990 03:52,Received
11536,577,20-08-1990 03:52,InProgress
11536,577,21-08-1990 03:52,Delivered
11537,577,28-07-2003 07:29,Received
11537,577,29-07-2003 07:29,InProgress
11537,577,30-07-2003 07:29,Delivered
11538,577,29-07-2015 12:27,Received
11538,577,30-07-2015 12:27,InProgress
11538,577,31-07-2015 12:27,Delivered
11539,577,18-04-1978 15:58,Received
11539,577,19-04-1978 15:58,InProgress
